idRun,idTrans,trantype,bfbSMViol,bfbRefViol,Tnuc,vn,dV,dVdT,vhi,vhf,vsi,vsf,vri,vrf,muRef,muMin,muMax,scaleFactor,muh,mus,mur,lamh,lams,lamr,ghs,ghr,ghr2,grs,a1,g1sq,g2sq,g3sq,Yt,Yb,Ytau,mR1,mR2,mS,Tc,Tn,Tp,STTn,STTp,alpha,betaH,fpeak,Ompeak,npoints_list,Tn_list,Tp_list,alpha_list,betaH_list,fpeak_list,Ompeak_list,vJ_list,SPolyCoeff_list
99,1,1,[0 3 5 6],,318.7981762,1848.099655,5.9143E+11,-36364890108,227.7512924,1848.099655,-2.59E-07,-1142.111694,1.34E-07,1305.10854,1093.503872,700,6283.185307,1,-9297.083884,1570052.412,3841474.363,0.270853422,3.25575735,0.906003408,0.990243169,2.449073288,3.475843016,-0.578557395,6274.964297,0.131232881,0.406624541,1.107615463,0.85899633,0.014523133,0.010105527,1978.782055,1076.198497,2072.840875,338.9594901,318.7981762,317.8460353,140.0036834,105.4452089,30.7449594,22549.21872,0.492032827,4.28E-15,"[60, 75, 100]","[319.438002867684, 319.378659724021, 318.73572866787975]","[318.3929108709478, 318.3296073138306, 317.8460352746596]","[8.882139412566993, 8.894167982538953, 8.986568288366598]","[8671.914521783337, 9486.696858539226, 16148.872828409752]","[0.2646753179431745, 0.2894857046343249, 0.4920328270102065]","[1.4812934979599663e-14, 1.2381722597733258e-14, 4.283416920342272e-15]","[0.9903515954283639, 0.9903641202532035, 0.9904592587077554]","[array([ 1.01559673e+11, -1.28211307e+09,  5.05676107e+06,  1.40778544e+01,
       -5.04390394e+01,  1.27307460e-01, -1.00432351e-04]), array([ 5.26482096e+10, -6.65074219e+08,  2.62520213e+06,  2.60473587e+00,
       -2.61942345e+01,  6.61681733e-02, -5.22356487e-05]), array([-1.43375665e+11,  1.81216152e+09, -7.15763058e+06,  4.03661529e+00,
        7.14272899e+01, -1.80534902e-01,  1.42583873e-04])]"
113,1,1,,,323.1688922,1009.992478,6948286882,-5052597627,545.0364515,1009.992478,4.00E-05,-484.4135834,-2.05E-05,306.7778473,1146.911764,700,6283.185307,1,-9312.943252,1072368.675,5027538.158,0.270863783,2.78424317,2.342833427,1.420494134,2.321780355,-0.724144855,1.115931305,6493.255637,0.131303995,0.406308567,1.102453119,0.857279323,0.014494678,0.010107979,2257.828733,904.5067949,2325.437261,324.6002129,323.1688922,322.9501247,140.0005305,106.6370358,3.918321466,57995.84123,1.242914884,1.55E-16,"[60, 75, 100]","[323.19941764193044, 323.1994743827533, 323.1993913066662]","[322.94983486557015, 322.95012333091506, 322.95012474869736]","[0.9967856115655851, 0.9967793386510566, 0.9967793101460284]","[40157.503751614415, 40088.45239918845, 40148.6426042577]","[1.2431880904253574, 1.241051520790944, 1.242914884423378]","[1.5483595507309916e-16, 1.5536848423763706e-16, 1.5490297549009756e-16]","[0.9340134632163873, 0.9340131523668463, 0.9340131509542944]","[array([ 2.62752884e+11, -1.90140460e+09,  8.50606589e+05,  1.56414223e+04,
        7.94986584e+00, -1.74943047e-01,  2.32558159e-04]), array([ 9.44766831e+10, -6.84924807e+08,  3.07919120e+05,  5.64882971e+03,
        2.88039708e+00, -6.34231170e-02,  8.44495369e-05]), array([ 2.17059767e+11, -1.57039535e+09,  6.97529847e+05,  1.29485941e+04,
        6.50655523e+00, -1.44476734e-01,  1.92129481e-04])]"
120,0,1,,,314.7821311,1843.178273,4.48825E+11,-33900701577,3.27E-07,1843.178273,4.94E-10,-818.6098503,2.64E-09,1007.941466,1031.732797,700,6283.185307,1,-9277.719709,6787513.358,1457855.16,0.270847803,2.524421721,2.503319056,1.184394895,1.412011675,0.800692581,0.980366859,7945.106496,0.131146271,0.407010501,1.113976142,0.861104812,0.014558078,0.010102504,1224.981555,1072.347758,2675.820099,330.5727099,314.7821311,305.0630895,140.0051843,218.1389415,29.51892902,95.27787483,-4.944823526,4.02E-17,"[60, 75, 100]","[315.48656242839195, 315.45729344368567, 315.47488353344045]","[298.06049571041416, 299.1485353399637, 305.06308947264677]","[11.837481650973332, 11.5655907667785, 10.192177237752459]","[-1686114.5793076567, -1293395.460241162, -169093.17041533292]","[-48.17553747431917, -37.08969642355985, -4.944823525533221]","[4.1613764607926648e-19, 7.041767339861042e-19, 4.0179286587379014e-17]","[0.992686890620166, 0.9925203460940702, 0.9915480338560501]","[array([ 3.20382973e+10, -4.07823241e+08,  1.61947710e+06,  3.39647779e+01,
       -1.65831015e+01,  4.21355699e-02, -3.35083921e-05]), array([ 3.31311060e+10, -4.21723302e+08,  1.67469596e+06,  3.42980311e+01,
       -1.71430149e+01,  4.35586524e-02, -3.46390882e-05]), array([ 5.07483601e+10, -6.47210959e+08,  2.57642493e+06,  3.62114290e+01,
       -2.63853604e+01,  6.72117208e-02, -5.35584020e-05])]"
134,0,1,[0 3 5 6],,386.3161228,1571.199022,1.36457E+11,-5925498217,447.9437038,1571.199022,-2.85E-06,868.1977229,2.97E-06,-732.3739336,1267.341394,700,6283.185307,1,-9346.091786,1627203.668,2976530.072,0.270902058,1.808061104,2.251483856,0.237219511,-2.391565222,-4.69873455,3.074890149,4891.239352,0.131453149,0.40564854,1.091798107,0.85371893,0.014435678,0.010113032,1704.161404,1106.198862,1843.083287,412.8815524,386.3161228,383.1521593,140.0011975,117.7133356,2.838394672,3296.164559,0.088258443,3.59E-14,"[60, 75, 100]","[386.9440780131306, 386.944612907407, 386.95635234954966]","[383.16078666594876, 383.16260271570167, 383.15215934539026]","[0.8744219886077571, 0.87439537482996, 0.8745484255559471]","[2400.770488686037, 2391.8206781550703, 2402.9786913920793]","[0.08817932412429165, 0.08785101760313056, 0.08825844322353485]","[3.599459721436158e-14, 3.6262854810175345e-14, 3.5936091153551264e-14]","[0.9273235045499932, 0.9273218988641618, 0.9273311318656553]","[array([ 7.80689524e+10, -1.22468127e+09,  8.00480022e+06, -2.79042708e+04,
        5.47151397e+01, -5.72186107e-02,  2.49316036e-05]), array([ 9.76687024e+10, -1.53164349e+09,  1.00078525e+07, -3.48750712e+04,
        6.83603376e+01, -7.14635338e-02,  3.11276340e-05]), array([-6.14889021e+08,  6.44891466e+06, -2.11626610e+04,  2.80184174e-01,
        1.44196213e-01, -3.02838900e-04,  1.98502201e-07])]"
141,1,1,,,389.2990326,2497.337486,1.05184E+12,-48226085069,-2.85E-09,2497.337486,-8.29E-08,888.7229371,-6.25E-10,-1031.505261,1114.596177,700,6283.185307,1,-9303.440091,2313777.978,2232174.177,0.270856954,5.997242082,4.543171786,0.374752262,-0.663617947,-0.546709236,0.020822216,7670.067238,0.131261363,0.406497889,1.105541404,0.858307117,0.014511711,0.010106513,1487.311139,968.5987649,1899.625965,417.6264011,389.2990326,385.6355294,140.0013937,118.6223264,22.4976042,2022.530078,0.074316556,2.58E-13,"[60, 75, 100]","[390.01815394708257, 390.01900892819566, 390.0210192895709]","[385.6394250532186, 385.6302801007331, 385.63552935898053]","[6.893312116126398, 6.894274326242568, 6.893721988949709]","[2014.3789681732778, 2014.7048036913122, 2010.3583082417817]","[0.07446593907325194, 0.07447621814677115, 0.07431655580898482]","[2.564973429303923e-13, 2.5642511299148196e-13, 2.575289342364147e-13]","[0.9877100906654297, 0.9877117184983472, 0.9877107841264755]","[array([-2.18543049e+10,  3.39358719e+08, -2.19550088e+06,  7.57478470e+03,
       -1.46991536e+01,  1.52116167e-02, -6.55856554e-06]), array([-2.58804174e+10,  4.01930597e+08, -2.60067081e+06,  8.97395288e+03,
       -1.74168511e+01,  1.80268017e-02, -7.77356889e-06]), array([-2.26764777e+10,  3.52260939e+08, -2.27984925e+06,  7.86882765e+03,
       -1.52756433e+01,  1.58143096e-02, -6.82105715e-06])]"
142,1,1,[0 3 5 6],,332.8283249,944.3076187,9727570992,-5164463301,404.6958364,944.3076187,1.19E-06,339.3701159,-1.41E-06,-374.6523176,1129.227724,700,6283.185307,1,-9307.777345,2565939.093,2270572.689,0.270859841,6.062059627,3.092917685,2.42069863,0.357809508,-3.799659542,2.845849986,7641.695806,0.131280813,0.406411477,1.104130032,0.857837637,0.01450393,0.010107183,1510.430167,1075.295105,1957.218009,334.786154,332.8283249,332.543966,140.0029441,107.2844844,3.671512957,44683.40878,1.005590985,2.31E-16,"[60, 75, 100]","[332.8692193947661, 332.86596624086496, 332.8662438203227]","[332.54715202938473, 332.55104952989086, 332.54396604074867]","[0.9386279737151454, 0.9385549519762902, 0.9386876680121201]","[32762.318338150784, 32077.643685637046, 31545.48679958412]","[1.0443905277837142, 1.022576592918166, 1.0055909849973144]","[2.1402001226310435e-16, 2.2322922917883625e-16, 2.30870330713512e-16]","[0.9309974421744202, 0.9309934787520977, 0.9310006818747245]","[array([ 1.33008690e+11, -9.33936367e+08,  4.02527368e+05,  7.24552982e+03,
        3.61336857e+00, -7.64649385e-02,  9.86236785e-05]), array([-5.91613464e+11,  4.14915214e+09, -1.77443497e+06, -3.21637057e+04,
       -1.61718779e+01,  3.39256112e-01, -4.37029904e-04]), array([ 6.23546956e+11, -4.37658855e+09,  1.88026714e+06,  3.39400312e+04,
        1.70829970e+01, -3.58560827e-01,  4.62198315e-04])]"
144,0,1,[0 3 5 6],,342.2068074,1669.578159,7.43882E+11,-31890307107,-3.56E-09,1669.578159,-6.16E-10,-1166.444774,5.15E-10,900.6537039,1020.534521,700,6283.185307,1,-9274.082237,1385978.098,6051336.676,0.270847613,3.081337314,0.264645874,-0.011275346,1.84014145,-4.486478638,1.076345767,8833.250453,0.131130028,0.40708302,1.115178074,0.861502363,0.014564667,0.010101932,2471.237681,967.4165481,2575.875425,370.0535734,342.2068074,339.2160055,140.0004897,118.95934,22.1544345,3827.163714,0.070057408,2.25E-13,"[60, 75, 100]","[342.8733109080022, 342.8841859097893, 342.8817745318889]","[339.2172209380501, 339.21769571420197, 339.21600549821807]","[6.988661623304436, 6.988597952817357, 6.98882451250297]","[2155.128542517387, 2151.2532609413215, 2154.480984933814]","[0.07007871602891826, 0.06995280068386002, 0.07005740825676077]","[2.2500726973178158e-13, 2.2581804975460501e-13, 2.2514410179218957e-13]","[0.9878693295142917, 0.9878692245586814, 0.9878695980155933]","[array([ 2.43152560e+10, -4.32187613e+08,  3.20059909e+06, -1.26405470e+04,
        2.80801923e+01, -3.32667460e-02,  1.64205191e-05]), array([ 1.58502681e+10, -2.82248093e+08,  2.09404465e+06, -8.28536483e+03,
        1.84387820e+01, -2.18838778e-02,  1.08212698e-05]), array([ 1.18518407e+10, -2.11316532e+08,  1.56977538e+06, -6.21882427e+03,
        1.38570256e+01, -1.64664282e-02,  8.15242874e-06])]"
145,0,1,,,345.4152242,1937.783635,8.33344E+11,-54698542472,3.30E-09,1937.783635,-7.32E-10,-1060.564292,4.69E-10,1041.118979,1095.863767,700,6283.185307,1,-9297.801257,1777294.071,7554214.094,0.270853779,3.226051559,1.674454135,2.100014495,1.380133609,0.602987525,1.060182129,9991.135957,0.131236095,0.406610246,1.107381041,0.858918473,0.014521842,0.010105639,2756.079494,1164.46266,2840.827931,363.6432935,345.4152242,343.3803038,139.9977665,116.6265639,36.11820553,3117.147362,0.115489894,9.41E-14,"[60, 75, 100]","[345.83460612914786, 345.8365344206423, 345.8364803723055]","[343.38179629775436, 343.3794199882396, 343.38030379008774]","[10.589140382742315, 10.58963498996467, 10.589451006183369]","[3512.7762442224553, 3506.9650006684233, 3508.597400104272]","[0.11562794863822069, 0.11543586456194103, 0.11548989415432255]","[9.383824374407482e-14, 9.415038433519792e-14, 9.406246492471755e-14]","[0.9918541037485282, 0.991854471274966, 0.9918543345665148]","[array([-2.17505309e+09,  2.53926387e+07, -9.26400234e+04, -1.16775988e-02,
        7.89271842e-01, -1.84298779e-03,  1.34487647e-06]), array([-2.02074966e+09,  2.36018202e+07, -8.61538186e+04,  8.75529809e-02,
        7.34173552e-01, -1.71527998e-03,  1.25225752e-06]), array([-1.84534519e+09,  2.15620200e+07, -7.87487324e+04,  1.76409274e-01,
        6.71136385e-01, -1.56882569e-03,  1.14581968e-06])]"
154,0,1,,,548.7565494,4708.370128,2.64069E+13,-1.30358E+11,2.52E-09,4708.370128,1.43E-09,3979.16626,7.87E-09,-2587.242207,1093.064407,700,6283.185307,1,-9296.950118,1145034.711,5919750.638,0.270853357,0.580688438,1.13529863,-0.111735278,0.414560649,-0.460231311,0.56165456,6379.718612,0.131232282,0.406627207,1.107659184,0.85901085,0.014523373,0.010105507,2435.630188,947.3350391,2486.874455,851.1389364,548.7565494,522.7442784,139.9997758,125.3266897,28.14994402,9806.450439,0.013708218,1.67E-11,"[60, 75, 100]","[554.7484562905064, 554.7305826608958, 554.7287539033446]","[522.752412527747, 522.7680479475102, 522.7442784356472]","[16.503922096631676, 16.5013084263839, 16.505281971923452]","[273.461364893448, 273.39895146680624, 273.56256329368006]","[0.013703360671327356, 0.013700642857428892, 0.013708218496605147]","[1.6669836121463067e-11, 1.667709368129766e-11, 1.665768922194981e-11]","[0.9947088268799364, 0.9947080074093572, 0.9947092531446666]","[array([ 7.03089522e+03, -8.69383820e+01,  4.43626139e-01, -1.19386362e-03,
        1.79668499e-06, -1.43685897e-09,  4.79215024e-13]), array([ 1.49802719e+04, -1.78179821e+02,  8.78144301e-01, -2.29282661e-03,
        3.35349972e-06, -2.60809626e-09,  8.44810240e-13]), array([ 7.80800623e+03, -9.62137730e+01,  4.89527664e-01, -1.31442503e-03,
        1.97395182e-06, -1.57521298e-09,  5.23999982e-13])]"
159,0,1,[0 2 3 4 5 6],,489.9571818,2939.041105,7.23491E+12,-78088408633,-2.95E-09,2939.041105,5.70E-09,1857.396285,-1.00E-08,-2631.427102,1207.718018,700,6283.185307,1,-9330.103521,1674107.005,6942089.295,0.270880801,1.050928705,0.14648142,2.623290168,-1.563378895,-2.557666924,2.267055052,9292.466374,0.131381122,0.405966814,1.096914588,0.855431405,0.014464055,0.010110607,2625.792181,1136.188713,2720.66598,614.0885541,489.9571818,477.0621452,139.9990159,122.6163118,20.57594939,-31629.92874,0.027863831,3.00E-12,"[60, 75, 100]","[492.0485108541955, 492.03988757153905, 492.05599814334124]","[477.06472185220713, 477.0250721204568, 477.0621451759752]","[8.88097408813595, 8.885250764447669, 8.881251914988413]","[610.6599898430285, 608.8879928573505, 609.2994801204458]","[0.027926199365096094, 0.027842849596291325, 0.027863831159494434]","[2.987160627663092e-12, 3.0049173206223754e-12, 3.000538009850232e-12]","[0.9903503802961247, 0.9903548382650184, 0.9903506700255311]","[array([-5.95422757e+07,  7.53821309e+05, -3.97442269e+03,  1.11698909e+01,
       -1.76487155e-02,  1.48641060e-05, -5.21328068e-09]), array([-7.23164238e+07,  9.16700426e+05, -4.83925839e+03,  1.36175340e+01,
       -2.15430591e-02,  1.81668131e-05, -6.37967999e-09]), array([-6.82806700e+07,  8.65633853e+05, -4.57015244e+03,  1.28615844e+01,
       -2.03491595e-02,  1.71616808e-05, -6.02727004e-09])]"
162,0,1,[0 3 5 6],,372.9701648,2173.190507,2.5641E+12,-63491228581,-3.27E-08,2173.190507,1.05E-07,1479.571453,-1.56E-07,-1660.60137,1025.11702,700,6283.185307,1,-9275.575668,4030986.707,1915747.417,0.270847658,1.52115591,1.088947153,1.007332698,2.041642159,1.887405102,1.116203333,8447.966746,0.131136696,0.407053245,1.114684325,0.861339084,0.014561961,0.010102167,1406.24444,1091.782979,2194.089327,426.5359469,372.9701648,367.0831987,140.0004999,121.3674583,35.34847662,-2031.618496,0.037085598,1.08E-12,"[60, 75, 100]","[374.3731907768437, 374.37350903308885, 374.36988193560074]","[367.08354303849296, 367.0847016558819, 367.0831987143011]","[12.637765030870579, 12.637514600614386, 12.637839531987579]","[1049.2641986455799, 1053.29031280658, 1053.9153096806556]","[0.03692196745724447, 0.037063757106050435, 0.03708559799993621]","[1.087141314485469e-12, 1.078842503331889e-12, 1.0775680953882943e-12]","[0.9931366957173136, 0.9931365636175018, 0.9931367350150321]","[array([-7.67032844e+08,  1.25255973e+07, -8.52070115e+04,  3.09067468e+02,
       -6.30455816e-01,  6.85731267e-04, -3.10698561e-07]), array([-8.60291720e+08,  1.40419637e+07, -9.54782138e+04,  3.46165597e+02,
       -7.05812299e-01,  7.67352626e-04, -3.47527750e-07]), array([-8.43729291e+08,  1.37707361e+07, -9.36278435e+04,  3.39434157e+02,
       -6.92040037e-01,  7.52327216e-04, -3.40698692e-07])]"
178,1,1,[0 3 5 6],,307.5413257,791.4438772,850210047.3,-2336094067,550.4985785,791.4438772,-9.68E-06,191.942355,9.48E-06,-276.7055886,1066.225622,700,6283.185307,1,-9288.674592,4760889.092,1207759.057,0.270850029,5.037670554,5.347917854,2.931510963,-0.827588643,-5.426834065,2.171308382,7535.062844,0.131195239,0.406792132,1.110369916,0.859910353,0.014538281,0.010104219,1087.528335,920.9679959,2297.592319,307.9166232,307.5413257,307.4712209,140.1399882,102.5037387,2.095672303,211432.648,3.789073498,5.41E-18,"[60, 75, 100]","[307.5495604988691, 307.54959163793035, 307.5495941009518]","[307.471231506876, 307.4712163811266, 307.47122093410866]","[0.5265876562829263, 0.5265878308643167, 0.5265877788920975]","[128522.33769665835, 128525.77503673667, 128556.33761337175]","[3.7880715132144673, 3.788172639130952, 3.789073497560917]","[5.41564896923777e-18, 5.415362608217449e-18, 5.412787066683078e-18]","[0.8974509021441418, 0.897450923571489, 0.8974509171926498]","[array([-2.13542949e+10,  6.95040448e+07,  2.25943092e+05, -4.58960923e-01,
       -2.39210774e+00, -7.77610995e-03,  2.53098953e-05]), array([-2.11066507e+10,  6.86980945e+07,  2.23326815e+05, -4.64847793e-01,
       -2.36437990e+00, -7.68608217e-03,  2.50169216e-05]), array([-2.10508210e+10,  6.85163728e+07,  2.22736080e+05, -4.55126081e-01,
       -2.35816686e+00, -7.66574926e-03,  2.49508867e-05])]"
187,2,1,[0 3 5 6],,257.637374,818.069949,107070731.4,-889113844.3,704.9469519,818.069949,0.000407314,195.376651,-0.000439671,-199.3666202,1043.925625,700,6283.185307,1,-9281.634481,1963701.92,1591188.662,0.270848313,1.316133153,5.215370022,2.088188289,2.347279841,1.531753729,-0.316593721,4684.076326,0.131163761,0.40693246,1.112685101,0.860677479,0.014550995,0.010103118,1289.268263,996.5975248,1633.748277,257.7621756,257.637374,257.6113226,139.6717733,99.79787042,1.355699957,512130.9782,7.608505018,3.93E-19,"[60, 75, 100]","[257.6412261710842, 257.64119784667514, 257.64107304761586]","[257.61127397168303, 257.61129853088795, 257.611322593434]","[0.3396336331252883, 0.33963341396408947, 0.3396331974556861]","[308993.31375444494, 309714.047828589, 308105.40598376206]","[7.630430004695733, 7.648228888875386, 7.608505017752362]","[3.9121766849517264e-19, 3.893984500680739e-19, 3.9347468844090965e-19]","[0.8673745963683488, 0.8673745499464549, 0.8673745040864316]","[array([-1.83272496e+11,  7.11777573e+08,  2.76186267e+06, -3.06509866e+00,
       -4.16431999e+01, -1.61616640e-01,  6.27632148e-04]), array([-1.75507522e+11,  6.81772856e+08,  2.64381883e+06, -1.47398158e+00,
       -3.98835547e+01, -1.54730950e-01,  6.00976696e-04]), array([-2.25211774e+11,  8.74625744e+08,  3.39371177e+06, -3.64490093e+00,
       -5.11750499e+01, -1.98512599e-01,  7.71010686e-04])]"
191,0,1,,,455.6989639,2368.242598,3.06891E+12,-63874898434,-1.94E-08,2368.242598,-4.13E-09,-2048.271047,8.12E-10,1226.840625,1233.86443,700,6283.185307,1,-9337.212059,1655211.58,6418072.522,0.27088961,0.307197742,2.587139091,1.055076949,0.335606344,-2.453604786,1.577293536,8726.587398,0.131413126,0.405825289,1.094634562,0.854668925,0.01445142,0.010111688,2535.3949,1116.301301,2629.086907,515.5419541,455.6989639,448.8421275,139.9993697,119.8257274,19.44725673,1221.0593,0.047946583,8.37E-13,"[60, 75, 100]","[457.01131796734, 457.00842013133945, 457.01071347205163]","[448.851742281225, 448.83702405977556, 448.8421275095386]","[6.854184627773751, 6.855539549113184, 6.855069694315427]","[1115.1942657020202, 1114.7833351575086, 1114.3689020019]","[0.04798312274936176, 0.04796386893977077, 0.047946583000703896]","[8.354512720880274e-13, 8.361171067348128e-13, 8.367218467433586e-13]","[0.9876435286466504, 0.9876458456366821, 0.9876450422576044]","[array([ 8.57162567e+08, -1.14392639e+07,  6.36006570e+04, -1.88566887e+02,
        3.14438194e-01, -2.79607981e-04,  1.03585939e-07]), array([ 8.19434762e+08, -1.09345557e+07,  6.07880915e+04, -1.80209737e+02,
        3.00473513e-01, -2.67165779e-04,  9.89680117e-08]), array([ 8.34123490e+08, -1.11280093e+07,  6.18492978e+04, -1.83313301e+02,
        3.05577160e-01, -2.71640154e-04,  1.00601829e-07])]"
209,0,1,[0 3 5 6],,468.5606091,1681.350718,1.33871E+12,-18673948748,-3.53E-09,1681.350718,-1.32E-08,-1350.736812,6.32E-09,1677.38606,1154.296148,700,6283.185307,1,-9315.076291,1579374.161,3039612.736,0.27086557,1.505366787,0.095830584,2.154144942,-1.002476162,-4.432756837,1.315999893,7336.037245,0.131313572,0.406266079,1.101762009,0.857049064,0.014490862,0.010108307,1734.72759,948.6332857,1957.387766,554.0754717,468.5606091,459.8344063,139.9994865,121.0473448,5.455028381,654.1895523,0.038701431,7.35E-13,"[60, 75, 100]","[470.2756893278556, 470.2739162438801, 470.2889891830558]","[459.834935463572, 459.82334717772744, 459.834406308279]","[2.1308129884515714, 2.1311280831418116, 2.1308273887453297]","[877.8649392242846, 878.7795427795422, 877.9918692025509]","[0.03869588048560002, 0.03873521959762778, 0.038701430964590354]","[7.347959251391268e-13, 7.333550860877541e-13, 7.345875068719712e-13]","[0.9642373879197359, 0.9642419202636311, 0.9642375950797336]","[array([-5.81730125e+07,  7.68894950e+05, -4.23308071e+03,  1.24249678e+01,
       -2.05069449e-02,  1.80444039e-05, -6.61303021e-09]), array([-7.04642010e+07,  9.28789067e+05, -5.09940940e+03,  1.49273544e+01,
       -2.45711101e-02,  2.15633265e-05, -7.88202406e-09]), array([-5.86206285e+07,  7.73374778e+05, -4.24978890e+03,  1.24505275e+01,
       -2.05101606e-02,  1.80127585e-05, -6.58873013e-09])]"
213,0,1,,,585.9647767,3387.770726,1.26646E+13,-1.30165E+11,-3.38E-09,3387.770726,3.52E-09,-2611.912374,-3.83E-10,2292.714564,1103.950645,700,6283.185307,1,-9300.247594,3238063.762,2407122.099,0.270855076,0.49264199,1.766785979,1.29371606,0.172996293,-0.096977512,0.742451263,9789.738857,0.131247055,0.406561499,1.106582281,0.858653106,0.014517444,0.010106018,1553.176301,1043.495983,2145.314877,715.3989509,585.9647767,570.729506,140.0001901,121.7282688,19.66192105,889.7191397,0.033082961,2.99E-12,"[60, 75, 100]","[588.2589896278688, 588.267084705873, 588.2623854090662]","[570.7241883558308, 570.740182744572, 570.7295060253905]","[8.193780420934955, 8.19244052920606, 8.193334949212575]","[605.0319636725966, 604.4693351650697, 604.6986272301386]","[0.033100889437667244, 0.03307103519334206, 0.03308296107093909]","[2.9829679280552685e-12, 2.9883981023884543e-12, 2.9862158678164774e-12]","[0.9895762081267985, 0.9895745772392698, 0.9895756659648]","[array([-4.42698851e+06,  4.64813631e+04, -2.03153548e+02,  4.73053512e-01,
       -6.18875539e-04,  4.31232966e-07, -1.25007570e-10]), array([-3.59142649e+06,  3.77808700e+04, -1.65433611e+02,  3.85903180e-01,
       -5.05697719e-04,  3.52903751e-07, -1.02436795e-10]), array([-3.70078792e+06,  3.89724237e+04, -1.70821708e+02,  3.98850657e-01,
       -5.23140332e-04,  3.65397682e-07, -1.06154991e-10])]"
217,0,1,[3 6],,379.6272372,2668.187588,1.71671E+12,-95814064731,-2.85E-09,2668.187588,-1.12E-09,1211.873444,-6.68E-10,-950.4665972,1105.744229,700,6283.185307,1,-9300.787677,4595500.502,1592022.292,0.270855379,2.948331702,5.103567358,-0.433808085,0.795111748,0.507607351,2.883428273,9546.631321,0.131249475,0.406550738,1.106406073,0.858594549,0.014516474,0.010106102,1271.25166,930.2255904,2307.437506,403.3445999,379.6272372,376.427262,139.9989516,118.0973925,47.7986015,29622.76475,0.081495594,2.39E-13,"[60, 75, 100]","[379.6272372297197, 380.27012966413264, 380.2767239302587]","[376.41995897043074, 376.42603520662965, 376.4272620097446]","[14.241327852794372, 14.240012149249399, 14.23974652036871]","[2285.93539224703, 2264.2293750706017, 2258.489083251781]","[0.082484369736471, 0.08170246120876715, 0.08149559409729766]","[2.335514156547889e-13, 2.380473687869339e-13, 2.3925828583028237e-13]","[0.9938897261773533, 0.9938891760742362, 0.9938890650012749]","[array([-7.13220607e+10,  1.13388345e+09, -7.51061987e+06,  2.65311276e+04,
       -5.27146999e+01,  5.58572820e-02, -2.46598048e-05]), array([-7.98532108e+07,  8.80920081e+05, -3.06250084e+03,  3.06728544e-01,
        2.17352793e-02, -4.82921094e-05,  3.31894239e-08]), array([ 7.64775614e+06, -4.61208166e+04,  6.87236465e+00,  3.04116185e-01,
        2.19517064e-04, -2.70657070e-06,  3.01128691e-09])]"
225,0,1,[0 3 5 6],,401.1086181,1977.748884,2.62406E+12,-70170487118,1.96E-08,1977.748884,3.41E-09,-1977.438364,7.34E-10,1461.152208,1172.399816,700,6283.185307,1,-9320.247105,1773441.421,5006400.829,0.27087029,1.005451506,1.804396869,1.198844356,2.994320062,2.148849529,-0.264518804,8734.97715,0.131336799,0.40616309,1.100089799,0.856491543,0.014481623,0.010109101,2257.654306,1099.9903,2378.907545,449.519964,401.1086181,395.7243711,139.9995931,120.1757555,30.98204689,1345.754835,0.049076615,6.92E-13,"[60, 75, 100]","[402.2498524935083, 402.2516664101324, 402.2491319114674]","[395.72940922502266, 395.7336999328692, 395.7243711019658]","[10.595920439906205, 10.595197521106936, 10.59676944643905]","[1298.4271009473878, 1295.229067850313, 1293.7391946222297]","[0.04925507263606131, 0.049134289855242284, 0.04907661483778971]","[6.869135482773448e-13, 6.903002844995181e-13, 6.919119148957297e-13]","[0.9918591388994659, 0.9918586023266147, 0.9918597689682395]","[array([-6.75029484e+08,  1.01806002e+07, -6.39614433e+04,  2.14271435e+02,
       -4.03674962e-01,  4.05502154e-04, -1.69681244e-07]), array([-5.90334748e+08,  8.91075729e+06, -5.60311041e+04,  1.87866217e+02,
       -3.54236410e-01,  3.56151396e-04, -1.49161977e-07]), array([-4.91444947e+08,  7.40923885e+06, -4.65323971e+04,  1.55821000e+02,
       -2.93429781e-01,  2.94618964e-04, -1.23219409e-07])]"
